school_code,African American (#),Asian (#),Hispanic (#),White (#),Native American (#),"Native Hawaiian, Pacific Islander (#)","Multi-Race,Non-Hispanic (#)",Females (#),Males (#),FTE Count,Total # of Teachers,% of Teachers Licensed in Teaching Assignment,Total # of Classes in Core Academic Areas,% of Core Academic Classes Taught by Teachers Who are Highly Qualified,Student / Teacher Ratio,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,Total,Total # of Classes,Average Class Size,Number of Students,African American %,Asian %,Hispanic %,White %,Native American %,"Native Hawaiian, Pacific Islander %","Multi-Race, Non-Hispanic %",Principal Total,Principal # Retained,Principal % Retained,Teacher Total,Teacher # Retained,Teacher % Retained,General Education (#),Special Education (#),Career Vocational Technical (#),English Language Learner (#),<26 yrs (# ),26-32 yrs (#),33-40 yrs (#),41-48 yrs (#),49-56 yrs (#),57-64 yrs (#),Over 64 yrs (#),Female %,Male %,English Language Learner %,Students with Disabilities %,Economically Disadvantaged %,Churn/Intake Enroll,% Churn,% Intake,Stability Enroll,% Stability,Principal Total_is_nan
04740505,1.0,0.0,4.0,43.8,0.0,0.0,1.0,35.8,14.0,49.8,35.1,93.7,255.0,98.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,74.0,69.0,61.0,54.0,50.0,0.0,345.0,382.0,12.5,354.0,4.2,1.1,22.3,67.2,0.0,0.0,5.1,1.0,1.0,100.0,43.0,33.0,76.7,35.1,0.0,0.0,0.0,0.0,14.4,13.0,10.6,9.700000000000001,1.0,1.1,50.6,49.4,5.1,21.5,52.3,380.0,26.1,13.2,352.0,79.8,0
04750505,5.5,0.0,0.0,16.0,0.0,0.0,2.0,14.5,9.0,23.5,13.0,53.8,34.0,100.0,10.8,0.0,0.0,0.0,0.0,0.0,35.0,35.0,36.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,42.0,16.1,129.0,72.9,0.8,17.8,3.9,0.0,3.1,1.6,1.0,1.0,100.0,10.0,4.0,40.0,13.0,0.0,0.0,0.0,3.0,8.5,4.5,7.0,0.0,0.5,0.0,47.3,52.7,0.0,18.6,66.7,145.0,24.1,13.1,145.0,75.9,0
04760505,1.0,1.8,1.0,18.6,0.0,0.7,0.0,13.7,9.4,23.1,14.7,95.4,81.0,87.7,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,53.0,34.0,15.0,29.0,0.0,0.0,173.0,98.0,17.8,163.0,39.3,3.1,38.0,16.6,0.6,0.0,2.5,1.0,0.0,0.0,17.0,5.0,29.4,14.4,0.0,0.3,0.0,2.5,6.1,4.0,3.6,4.5,2.4,0.0,55.8,44.2,10.4,19.0,78.5,186.0,22.6,11.8,178.0,80.9,0
04780505,0.0,0.0,1.0,57.9,0.0,0.0,0.0,43.3,15.6,58.9,45.1,72.8,223.0,100.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,71.0,66.0,56.0,73.0,56.0,0.0,392.0,277.0,17.4,392.0,1.3,2.8,2.8,91.3,0.5,0.3,1.0,1.0,1.0,100.0,50.0,41.0,82.0,42.300000000000004,2.8000000000000003,0.0,0.0,5.0,12.8,12.3,15.4,8.5,3.9,0.9,46.4,53.6,0.0,19.9,2.3,399.0,4.5,2.8,395.0,96.5,0
04790505,2.9,0.6,3.5,54.2,0.0,0.0,0.9,31.6,30.5,62.1,41.9,55.9,350.0,91.1,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,69.0,68.0,69.0,66.0,0.0,408.0,436.0,11.4,407.0,6.1,2.2,10.3,74.7,0.7,0.2,5.7,1.0,1.0,100.0,54.0,42.0,77.8,39.0,2.9,0.0,0.0,3.4,13.6,12.200000000000001,12.1,15.1,4.9,0.7000000000000001,64.9,35.1,0.0,16.2,16.2,415.0,10.1,6.3,414.0,90.1,0
04800405,7.5,2.0,5.0,41.9,0.0,0.0,1.0,38.4,19.0,57.4,47.4,81.2,98.0,89.8,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,154.0,155.0,0.0,0.0,0.0,0.0,0.0,469.0,123.0,22.9,450.0,48.2,8.0,31.1,9.8,0.4,0.4,2.0,1.0,1.0,100.0,43.0,28.0,65.1,35.9,7.5,0.0,4.0,17.5,29.9,9.0,1.0,0.0,0.0,0.0,50.4,49.6,20.7,23.6,86.0,485.0,12.4,6.0,472.0,90.0,0
04810550,29.4,7.0,7.0,82.2,0.0,0.0,2.0,113.6,14.0,127.6,70.8,78.8,312.0,85.6,13.4,0.0,165.0,100.0,124.0,157.0,157.0,143.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.0,235.0,20.7,938.0,65.1,1.5,28.4,2.2,0.0,0.0,2.8,1.0,1.0,100.0,77.0,51.0,66.2,54.800000000000004,10.0,0.0,6.0,14.0,44.0,27.6,27.400000000000002,7.0,4.8,2.8000000000000003,52.7,47.3,6.3,10.3,79.3,956.0,5.8,3.9,952.0,94.6,0
04820050,0.0,0.0,1.0,41.0,0.0,0.0,0.0,35.5,6.4,42.0,17.4,63.1,74.0,100.0,16.5,0.0,32.0,32.0,32.0,32.0,33.0,32.0,33.0,29.0,33.0,0.0,0.0,0.0,0.0,0.0,288.0,72.0,19.4,288.0,0.3,3.1,3.5,87.5,0.0,0.0,5.6,1.0,1.0,100.0,17.0,11.0,64.7,17.400000000000002,0.0,0.0,0.0,1.0,3.0,8.0,11.700000000000001,14.200000000000001,3.8000000000000003,0.3,55.9,44.1,0.0,13.5,0.7,290.0,1.4,0.7,288.0,99.3,0
04830305,0.0,1.0,0.8,43.5,0.0,0.0,0.0,32.4,12.8,45.3,34.5,76.0,168.0,100.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,88.0,88.0,87.0,55.0,41.0,0.0,0.0,0.0,448.0,222.0,18.6,455.0,0.9,2.0,1.3,91.9,0.2,0.0,3.7,1.0,1.0,100.0,35.0,25.0,71.4,30.8,3.8000000000000003,0.0,0.0,10.8,13.8,10.4,2.0,3.7,3.8000000000000003,0.8,53.0,47.0,0.0,11.4,11.0,462.0,11.0,5.6,448.0,91.7,0
04840505,20.5,6.0,7.0,45.3,0.0,0.0,1.0,53.0,26.8,79.8,55.3,38.0,132.0,97.7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,161.0,70.0,74.0,0.0,0.0,0.0,0.0,0.0,551.0,150.0,25.3,534.0,53.4,0.7,41.8,1.7,0.7,0.0,1.7,2.0,1.0,50.0,27.0,22.0,81.5,52.9,2.4,0.0,0.0,25.0,36.8,15.0,2.0,1.0,0.0,0.0,53.6,46.4,3.9,16.3,81.8,567.0,15.2,11.3,553.0,87.0,0
04850485,1.0,3.0,4.1,38.8,0.0,0.0,0.0,34.9,12.0,46.9,36.0,72.2,147.0,100.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,62.0,62.0,62.0,41.0,34.0,22.0,0.0,344.0,236.0,16.3,342.0,9.9,3.8,37.7,48.5,0.0,0.0,0.0,1.0,1.0,100.0,37.0,30.0,81.1,32.1,3.0,0.0,0.9,8.9,16.0,12.4,3.5,5.1000000000000005,0.0,1.0,50.6,49.4,4.7,14.0,45.3,350.0,8.0,3.1,348.0,92.5,0
04860105,14.4,2.0,11.8,63.3,0.0,1.0,0.0,73.4,19.2,92.6,51.5,98.4,190.0,100.0,12.8,0.0,88.0,90.0,83.0,83.0,76.0,66.0,59.0,61.0,54.0,0.0,0.0,0.0,0.0,0.0,660.0,294.0,23.2,659.0,38.4,1.1,48.4,8.2,0.3,0.0,3.6,4.0,3.0,75.0,52.0,28.0,53.8,41.0,6.0,0.0,4.5,19.0,28.5,17.8,11.4,9.0,6.4,0.5,51.0,49.0,23.4,9.7,83.6,687.0,10.2,6.6,679.0,90.9,0
04870550,18.0,4.5,13.0,130.8,0.0,1.0,2.0,133.3,36.0,169.3,106.8,72.1,445.0,86.3,10.7,0.0,88.0,89.0,89.0,92.0,97.0,96.0,99.0,96.0,96.0,93.0,83.0,73.0,48.0,0.0,1139.0,502.0,22.4,1151.0,56.3,6.7,20.2,13.5,0.2,0.1,3.1,3.0,2.0,66.7,100.0,63.0,63.0,94.8,9.0,0.0,3.0,27.0,75.3,32.0,16.0,14.0,5.0,0.0,49.8,50.2,8.7,14.9,60.6,1165.0,6.4,3.5,1154.0,94.5,0
04880550,3.0,1.0,1.6,66.2,0.0,0.0,0.0,53.2,18.6,71.8,48.6,79.9,236.0,100.0,11.1,0.0,40.0,41.0,44.0,44.0,44.0,43.0,45.0,43.0,44.0,44.0,41.0,36.0,31.0,0.0,540.0,263.0,17.2,541.0,25.1,2.8,2.4,66.0,0.0,0.0,3.7,1.0,1.0,100.0,49.0,41.0,83.7,40.0,7.8,0.0,0.8,2.0,16.0,14.700000000000001,9.9,18.7,9.6,1.0,49.0,51.0,5.2,14.0,26.4,547.0,3.7,2.4,546.0,96.5,0
04910550,3.0,2.0,0.0,106.3,0.0,0.0,0.0,93.2,18.1,111.3,51.8,94.2,218.0,98.2,14.7,0.0,98.0,73.0,71.0,72.0,72.0,100.0,100.0,93.0,80.0,0.0,0.0,0.0,0.0,0.0,759.0,292.0,21.9,753.0,3.9,2.5,6.1,84.5,0.4,0.0,2.7,2.0,2.0,100.0,55.0,50.0,90.9,45.800000000000004,6.0,0.0,0.0,8.0,24.8,23.7,25.0,12.0,14.8,3.0,54.6,45.4,1.1,12.6,60.6,764.0,3.0,1.6,759.0,97.6,0
04940205,3.0,1.0,0.0,34.9,0.0,0.0,1.0,28.0,11.8,39.9,30.0,62.2,132.0,100.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,69.0,70.0,59.0,49.0,46.0,0.0,359.0,169.0,17.9,353.0,31.7,7.6,21.2,34.6,4.2,0.6,0.0,1.0,1.0,100.0,34.0,23.0,67.6,29.0,0.0,0.0,1.0,13.1,17.4,6.0,1.3,2.0,0.0,0.0,49.9,50.1,5.4,11.3,64.0,366.0,11.7,8.5,361.0,89.5,0
04960305,5.0,1.0,2.0,51.5,0.0,0.0,0.0,39.9,19.6,59.5,41.5,81.6,196.0,91.8,11.8,0.0,0.0,0.0,0.0,0.0,0.0,83.0,89.0,88.0,99.0,40.0,44.0,20.0,25.0,0.0,488.0,292.0,15.9,482.0,13.7,0.6,24.5,56.6,0.8,0.0,3.7,2.0,2.0,100.0,40.0,30.0,75.0,36.5,5.0,0.0,0.0,7.0,13.9,15.4,11.3,8.1,2.9,1.0,54.4,45.6,1.2,15.1,71.6,505.0,7.7,3.4,493.0,94.5,0
04970205,0.0,21.0,0.0,25.7,0.0,0.0,1.8,42.0,6.5,48.4,28.3,65.2,64.0,100.0,9.9,0.0,45.0,44.0,44.0,47.0,41.0,17.0,19.0,12.0,8.0,3.0,0.0,0.0,0.0,0.0,280.0,61.0,16.4,278.0,2.5,18.0,5.4,57.2,0.0,0.0,16.9,1.0,1.0,100.0,25.0,18.0,72.0,26.3,2.0,0.0,0.0,9.5,20.7,10.5,3.1,2.3000000000000003,2.4,0.0,55.4,44.6,3.6,7.2,17.6,295.0,7.1,6.4,295.0,92.9,0
04990305,1.0,2.0,4.0,33.2,0.0,0.0,2.0,23.0,19.2,42.2,26.7,78.1,172.0,97.1,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,65.0,56.0,53.0,45.0,32.0,23.0,0.0,334.0,199.0,17.5,348.0,24.1,3.7,25.9,45.4,0.6,0.3,0.0,1.0,1.0,100.0,30.0,13.0,43.3,26.5,0.2,0.0,0.0,15.0,18.2,3.0,2.0,4.0,0.0,0.0,50.0,50.0,2.9,12.1,68.4,345.0,8.4,2.6,342.0,92.4,0
06000405,0.5,2.0,1.0,93.4,0.0,0.0,0.0,75.7,21.2,96.9,62.2,100.0,279.0,100.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,475.0,0.0,0.0,0.0,0.0,0.0,935.0,444.0,23.2,939.0,1.2,23.6,3.2,67.7,0.2,0.0,4.0,1.0,0.0,0.0,67.0,60.0,89.6,56.2,6.0,0.0,0.0,3.0,7.0,19.5,22.3,21.7,20.8,2.6,49.7,50.3,1.1,17.3,4.8,944.0,11.0,9.9,937.0,89.6,0
06030505,0.0,0.0,0.0,98.9,0.0,0.0,0.0,67.6,31.3,98.9,56.9,100.0,339.0,100.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,105.0,112.0,72.0,105.0,94.0,95.0,0.0,693.0,532.0,15.0,751.0,3.3,0.9,1.6,93.2,0.5,0.1,0.3,1.0,0.0,0.0,54.0,47.0,87.0,56.9,0.0,0.0,0.0,3.0,13.9,14.5,27.5,22.0,17.0,1.0,49.0,51.0,0.1,18.5,40.6,725.0,8.4,5.2,699.0,95.0,0
06050405,4.0,2.2,3.8,72.7,0.0,0.0,1.8,54.8,29.7,84.5,48.4,100.0,185.0,87.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,238.0,0.0,0.0,0.0,0.0,0.0,474.0,326.0,17.0,482.0,7.5,11.0,11.4,60.6,0.0,0.2,9.3,1.0,0.0,0.0,53.0,49.0,92.5,37.9,9.6,0.0,1.0,1.4,7.4,18.900000000000002,20.400000000000002,20.1,14.3,2.0,44.4,55.6,4.8,18.9,29.7,489.0,7.4,4.1,476.0,95.2,0
06100305,1.0,0.0,0.0,56.7,0.0,0.0,1.0,46.3,12.4,58.7,37.2,100.0,344.0,100.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,208.0,207.0,0.0,0.0,0.0,0.0,0.0,595.0,490.0,19.1,592.0,0.8,0.8,2.5,93.6,0.0,0.0,2.2,1.0,1.0,100.0,40.0,37.0,92.5,29.5,7.4,0.0,0.3,2.0,7.3,9.6,8.8,19.0,9.8,2.2,50.0,50.0,1.0,16.0,20.1,604.0,4.1,2.3,596.0,97.1,0
06150050,1.0,0.0,0.0,19.2,0.0,0.0,0.0,16.7,3.5,20.2,10.2,100.0,44.0,100.0,14.0,0.0,24.0,23.0,20.0,19.0,18.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,55.0,19.0,134.0,0.7,0.0,4.5,93.3,0.0,0.0,1.5,2.0,0.0,0.0,12.0,10.0,83.3,8.2,2.0,0.0,0.0,0.0,1.3,2.5,3.0,7.0,5.0,1.4000000000000001,51.5,48.5,0.7,20.9,44.0,146.0,12.3,4.8,142.0,90.1,0
06150305,0.0,0.0,0.0,45.4,0.0,0.0,0.0,33.8,11.5,45.4,27.0,97.6,210.0,100.0,15.9,0.0,0.0,0.0,0.0,0.0,1.0,109.0,84.0,124.0,111.0,0.0,0.0,0.0,0.0,0.0,429.0,295.0,17.5,439.0,2.1,0.9,5.0,89.3,0.0,0.0,2.7,1.0,0.0,0.0,33.0,26.0,78.8,22.400000000000002,4.7,0.0,0.0,0.0,2.9,3.8000000000000003,9.3,20.400000000000002,7.2,1.7,47.2,52.8,1.4,25.1,59.5,454.0,12.1,5.7,437.0,91.3,0
06160305,1.0,0.0,5.0,43.5,0.0,0.0,1.0,38.5,12.0,50.5,34.2,91.0,134.0,100.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,143.0,123.0,0.0,0.0,0.0,0.0,0.0,418.0,307.0,18.1,424.0,5.0,0.2,8.0,80.4,0.5,0.5,5.4,1.0,1.0,100.0,38.0,34.0,89.5,28.6,4.6000000000000005,0.0,1.0,3.0,8.1,7.0,10.8,14.5,7.0,0.0,44.6,55.4,1.9,27.8,37.3,424.0,3.1,1.9,418.0,98.3,0
06180310,0.0,1.0,0.0,50.5,0.0,0.0,0.0,39.9,11.6,51.5,31.3,96.8,175.0,98.3,12.6,0.0,0.0,0.0,0.0,0.0,0.0,88.0,80.0,107.0,118.0,0.0,0.0,0.0,0.0,0.0,393.0,258.0,19.9,393.0,1.5,0.8,5.6,90.3,0.0,0.3,1.5,1.0,1.0,100.0,35.0,31.0,88.6,28.0,3.0,0.0,0.2,0.0,5.0,5.4,13.200000000000001,11.1,15.8,1.0,47.1,52.9,0.8,14.0,25.7,401.0,4.7,2.7,393.0,97.2,0
06200505,1.0,0.0,0.0,52.6,0.0,0.0,0.0,35.3,18.3,53.6,34.8,100.0,161.0,100.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,87.0,69.0,56.0,67.0,58.0,0.0,426.0,210.0,16.5,433.0,0.7,1.4,0.9,94.2,0.0,0.0,2.8,1.0,1.0,100.0,36.0,33.0,91.7,33.4,1.2,0.0,0.2,2.0,8.8,7.0,11.0,15.8,9.0,0.0,52.9,47.1,0.7,14.5,11.3,440.0,5.2,3.2,431.0,96.8,0
06220405,0.0,0.0,1.0,51.2,0.0,0.0,0.0,44.2,8.0,52.2,36.3,100.0,154.0,100.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,141.0,172.0,0.0,0.0,0.0,0.0,0.0,467.0,334.0,16.1,474.0,0.4,0.6,1.5,95.4,0.2,0.0,1.9,1.0,1.0,100.0,39.0,33.0,84.6,33.1,3.1,0.0,0.1,2.0,7.3,7.1000000000000005,16.0,15.5,4.2,0.0,51.5,48.5,0.6,16.2,25.5,477.0,4.8,2.3,469.0,96.8,0
06250300,0.0,0.0,1.0,72.9,0.0,0.0,0.0,64.0,9.9,73.9,50.5,100.0,229.0,100.0,15.7,0.0,0.0,0.0,0.0,0.0,251.0,242.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.0,264.0,23.0,791.0,3.0,0.8,1.5,91.3,0.0,0.0,3.4,1.0,1.0,100.0,52.0,45.0,86.5,48.2,2.0,0.0,0.3,5.9,7.0,19.1,13.0,19.400000000000002,8.5,1.0,50.4,49.6,1.4,16.8,18.6,820.0,6.0,2.6,808.0,95.4,0
06250315,0.0,0.0,0.0,66.1,0.0,0.0,0.0,55.3,10.8,66.1,47.6,100.0,221.0,100.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,179.0,185.0,168.0,203.0,0.0,0.0,0.0,0.0,0.0,735.0,262.0,23.6,735.0,2.4,1.9,2.2,88.7,0.1,0.3,4.4,1.0,1.0,100.0,41.0,36.0,87.8,43.800000000000004,3.8000000000000003,0.0,0.0,12.0,12.0,4.3,11.3,15.5,9.0,2.0,49.5,50.5,1.1,15.6,20.1,751.0,4.8,2.8,736.0,97.1,0
06250320,0.0,0.0,0.0,49.6,0.0,0.0,2.0,41.0,10.6,51.6,36.1,100.0,158.0,100.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,293.0,0.0,0.0,0.0,0.0,0.0,557.0,190.0,23.3,556.0,4.0,1.4,2.2,90.6,0.0,0.0,1.8,1.0,0.0,0.0,36.0,31.0,86.1,30.1,6.0,0.0,0.0,2.6,8.0,5.5,8.5,20.0,5.0,2.0,49.8,50.2,1.4,13.3,19.2,567.0,3.9,2.3,556.0,98.0,0
06320025,0.0,0.0,0.0,26.4,0.0,0.0,0.0,23.6,2.8,26.4,16.0,96.1,82.0,80.5,10.6,16.0,20.0,20.0,19.0,22.0,24.0,27.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,45.0,14.4,173.0,0.0,0.6,0.6,98.3,0.0,0.0,0.6,1.0,0.0,0.0,17.0,16.0,94.1,15.0,1.0,0.0,0.0,0.6,4.4,7.4,4.4,6.6000000000000005,3.0,0.0,48.6,51.4,0.0,13.9,17.3,174.0,4.0,3.4,169.0,98.8,0
06350305,0.0,1.0,1.0,63.1,0.0,0.0,0.0,48.5,16.6,65.1,34.4,100.0,175.0,99.4,13.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,154.0,128.0,167.0,0.0,0.0,0.0,0.0,0.0,450.0,315.0,16.3,450.0,1.1,0.7,2.2,92.7,0.0,0.0,3.3,1.0,1.0,100.0,36.0,34.0,94.4,31.3,3.1,0.0,0.0,1.7,6.0,9.0,18.5,19.8,9.1,1.0,51.1,48.9,0.2,16.0,33.8,461.0,4.6,2.4,453.0,97.1,0
06450305,0.7,0.0,0.0,61.4,0.0,0.0,0.0,47.7,14.5,62.2,41.4,97.6,177.0,100.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,122.0,98.0,0.0,0.0,0.0,0.0,0.0,339.0,239.0,14.9,342.0,4.7,2.6,10.5,74.6,1.5,0.3,5.8,1.0,1.0,100.0,39.0,32.0,82.1,38.6,1.8,0.0,1.0,1.8,8.7,7.5,8.5,15.1,19.5,1.0,45.3,54.7,6.4,23.7,56.4,354.0,9.9,5.9,340.0,93.8,0
06450310,1.0,0.0,0.0,62.5,0.0,0.0,2.0,54.4,11.2,65.5,43.0,100.0,201.0,100.0,9.9,0.0,0.0,0.0,0.0,0.0,73.0,93.0,109.0,112.0,41.0,0.0,0.0,0.0,0.0,0.0,428.0,214.0,16.4,436.0,9.4,2.5,5.5,75.7,0.2,0.0,6.7,1.0,1.0,100.0,48.0,43.0,89.6,35.7,6.3,0.0,1.0,2.4,5.0,6.9,16.2,14.9,16.3,3.8000000000000003,53.2,46.8,6.7,17.7,54.4,442.0,8.4,4.8,429.0,94.4,0
06450505,0.1,0.0,0.8,108.8,0.0,0.8,1.0,65.1,46.4,111.5,77.6,98.7,432.0,99.8,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,186.0,202.0,175.0,198.0,6.0,891.0,614.0,13.8,884.0,5.4,1.6,7.9,78.6,1.1,0.2,5.1,1.0,1.0,100.0,79.0,68.0,86.1,75.8,1.7,0.0,0.0,3.0,10.0,23.400000000000002,16.4,33.1,22.8,2.8000000000000003,48.0,52.0,2.7,14.0,38.0,939.0,12.2,6.2,896.0,92.0,0
06500305,0.0,0.0,0.0,45.5,0.0,0.0,1.0,35.0,11.5,46.5,28.4,100.0,161.0,100.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,87.0,90.0,114.0,112.0,0.0,0.0,0.0,0.0,0.0,403.0,225.0,19.9,399.0,0.8,2.0,2.3,91.5,0.0,0.0,3.5,1.0,1.0,100.0,31.0,29.0,93.5,25.0,3.0,0.0,0.5,1.1,6.5,9.0,9.0,11.9,8.0,1.1,44.9,55.1,0.0,12.8,19.5,410.0,4.4,2.7,405.0,96.8,0
06500310,0.0,0.0,1.0,64.7,0.0,0.0,0.0,58.2,7.5,65.7,42.2,100.0,212.0,97.6,14.4,0.0,0.0,0.0,0.0,0.0,0.0,134.0,162.0,148.0,164.0,0.0,0.0,0.0,0.0,0.0,608.0,328.0,20.9,613.0,0.8,0.7,3.3,93.1,0.2,0.0,2.0,1.0,1.0,100.0,43.0,36.0,83.7,40.300000000000004,1.5,0.0,0.4,2.9,13.4,4.0,15.0,25.0,5.0,0.4,47.5,52.5,0.2,10.8,15.0,623.0,4.5,2.1,611.0,97.4,0
06550405,0.0,0.8,3.2,56.2,0.0,0.0,0.0,47.9,12.3,60.2,46.2,100.0,235.0,100.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,194.0,170.0,0.0,0.0,0.0,0.0,0.0,525.0,343.0,18.1,527.0,2.8,6.8,0.6,87.1,0.0,0.0,2.7,1.0,1.0,100.0,51.0,46.0,90.2,41.300000000000004,4.7,0.0,0.2,1.9,9.4,14.700000000000001,12.1,15.4,6.8,0.0,51.8,48.2,0.8,12.9,4.7,527.0,1.9,1.1,525.0,98.5,0
06580305,0.0,0.0,0.7,62.8,0.0,0.0,0.0,50.8,12.7,63.5,44.0,100.0,199.0,100.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,158.0,158.0,176.0,161.0,0.0,0.0,0.0,0.0,0.0,653.0,303.0,22.8,669.0,1.8,0.0,6.3,88.3,0.3,1.2,2.1,1.0,1.0,100.0,46.0,42.0,91.3,40.9,3.1,0.0,0.0,1.0,5.0,15.0,13.5,14.200000000000001,10.8,4.0,47.7,52.3,1.5,12.0,25.6,671.0,4.3,3.0,657.0,97.7,0
06580310,0.0,0.0,0.0,71.7,1.1,0.5,0.0,56.4,16.8,73.2,52.7,100.0,231.0,100.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,176.0,178.0,196.0,198.0,0.0,0.0,0.0,0.0,0.0,748.0,389.0,20.6,762.0,1.0,0.0,4.2,92.4,0.0,1.6,0.8,1.0,1.0,100.0,51.0,48.0,94.1,48.5,4.2,0.0,0.0,2.1,8.1,17.1,9.1,22.8,14.200000000000001,0.0,48.7,51.3,0.9,10.0,16.5,765.0,4.2,2.5,751.0,97.6,0
06600305,0.0,0.0,1.0,90.4,0.0,0.0,0.0,77.1,14.3,91.4,50.8,100.0,234.0,93.6,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,197.0,202.0,0.0,0.0,0.0,0.0,0.0,585.0,402.0,18.8,583.0,3.3,1.9,4.1,87.7,0.7,0.5,1.9,1.0,1.0,100.0,56.0,50.0,89.3,40.9,8.9,0.0,1.0,1.0,6.2,15.0,23.400000000000002,17.6,22.1,6.0,50.8,49.2,0.9,18.2,20.1,588.0,3.1,0.7,585.0,97.4,0
06620020,0.0,0.0,0.0,31.1,0.0,0.0,0.0,30.1,1.0,31.1,13.3,100.0,50.0,86.0,10.8,26.0,19.0,7.0,22.0,16.0,16.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,78.0,17.0,149.0,1.3,0.0,2.7,89.9,0.0,0.0,6.0,1.0,1.0,100.0,16.0,14.0,87.5,10.3,3.0,0.0,0.0,3.6,6.0,4.5,4.9,9.200000000000001,2.5,0.4,53.0,47.0,0.0,23.5,40.9,155.0,11.6,7.1,145.0,94.5,0
06650305,2.0,0.0,0.0,75.1,0.0,0.0,1.0,57.4,20.7,78.1,53.5,100.0,273.0,100.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,265.0,259.0,0.0,0.0,0.0,0.0,0.0,785.0,383.0,22.3,787.0,1.0,1.5,1.7,93.8,0.3,0.0,1.8,1.0,0.0,0.0,51.0,48.0,94.1,43.0,10.3,0.0,0.2,2.0,16.4,6.0,21.8,19.1,8.700000000000001,4.0,49.8,50.2,0.4,18.0,16.6,802.0,3.9,2.1,789.0,97.7,0
06700505,1.0,0.0,1.0,103.5,2.0,0.0,0.0,71.9,35.6,107.5,58.3,100.0,362.0,100.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,102.0,108.0,106.0,99.0,97.0,3.0,621.0,485.0,12.6,622.0,0.8,2.4,4.2,89.1,0.0,0.3,3.2,1.0,1.0,100.0,67.0,58.0,86.6,49.5,8.700000000000001,0.0,0.0,7.0,3.0,13.3,23.0,31.0,29.2,1.0,50.0,50.0,0.6,17.5,19.9,642.0,6.9,3.0,631.0,94.8,0
06720405,0.0,0.0,0.0,25.4,0.0,0.0,0.0,22.8,2.6,25.4,13.4,100.0,60.0,100.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,81.0,0.0,0.0,0.0,0.0,0.0,151.0,80.0,15.1,155.0,0.6,0.6,1.3,95.5,0.6,0.0,1.3,1.0,0.0,0.0,19.0,18.0,94.7,11.5,1.5,0.0,0.4,0.0,2.0,4.9,3.7,10.200000000000001,4.6000000000000005,0.0,44.5,55.5,0.6,18.1,30.3,157.0,6.4,3.8,152.0,96.7,0
